transaction_id,business_id,date,description,amount,category,type,z_score,is_anomaly
TXN03176,BIZ_004,2026-03-13,monthly internet at office,1460,utilities,expense,0.419,0
TXN03177,BIZ_004,2026-03-13,office rent,8060,rent,expense,1.299,0
TXN01924,BIZ_003,2026-03-13,Notion team,3460,subscriptions,expense,1.549,0
TXN07810,BIZ_009,2026-03-13,utilties payment,2920,utilities,expense,1.229,0
TXN07818,BIZ_009,2026-03-13,fuel for delivery van,210,transport,expense,0.382,0
TXN07819,BIZ_009,2026-03-13,supplier ko diya,2000,raw_material,expense,1.694,0
TXN08381,BIZ_009,2026-03-13,bought raw materials from vendor,41200,raw_material,expense,1.079,0
TXN05189,BIZ_006,2026-03-13,received payment for last project,13400,salary,income,1.222,0
TXN05188,BIZ_006,2026-03-13,Influencer collaboration,1960,marketing,expense,0.241,0
TXN01901,BIZ_003,2026-03-13,sabzi mandi se kharide,380,food,expense,0.461,0
TXN05107,BIZ_006,2026-03-13,online course for new tool,1390,education,expense,0.025,0
TXN03840,BIZ_005,2026-03-13,Printing cost,325,misc,expense,0.315,0
TXN08273,BIZ_009,2026-03-13,Supplier payment,17700,raw_material,expense,0.583,0
TXN05102,BIZ_006,2026-03-13,Email marketing tool,2840,marketing,expense,0.15,0
TXN05101,BIZ_006,2026-03-13,resturant lunch,420,food,expense,0.375,0
TXN11602,BIZ_012,2026-03-13,BSES electricity bill,2580,utilities,expense,0.845,0
TXN08251,BIZ_009,2026-03-13,Toll plaza charge,125,transport,expense,0.724,0
TXN08250,BIZ_009,2026-03-13,vendor,25500,raw_material,expense,0.031,0
TXN05090,BIZ_006,2026-03-13,petty cash for small purchases,785,misc,expense,0.539,0
TXN01659,BIZ_002,2026-03-13,water bill,1810,utilities,expense,0.024,0
TXN05113,BIZ_006,2026-03-13,Udemy course purchase,515,education,expense,0.928,0
TXN05068,BIZ_006,2026-03-13,books,2370,education,expense,1.092,0
TXN10617,BIZ_011,2026-03-13,Contract staff wages,45000,salary,income,0.446,0
TXN10618,BIZ_011,2026-03-13,stock,35700,raw_material,expense,0.69,0
TXN00337,BIZ_001,2026-03-13,inventory,52400,raw_material,expense,1.872,0
TXN03286,BIZ_004,2026-03-13,Influencer collaboration,755,marketing,expense,0.776,0
TXN03287,BIZ_004,2026-03-13,Vi mobile bill,3210,utilities,expense,1.556,0
TXN00340,BIZ_001,2026-03-13,Contract staff wages,19900,salary,income,0.879,0
TXN05023,BIZ_006,2026-03-13,Keyboard mouse set,2330,shopping,expense,0.297,0
TXN05022,BIZ_006,2026-03-13,birthday cake from bakery,600,food,expense,0.012,0
TXN10891,BIZ_012,2026-03-13,office rent,15100,rent,expense,0.388,0
TXN05010,BIZ_006,2026-03-13,team collaboration tool subscription,3280,subscriptions,expense,1.392,0
TXN03957,BIZ_005,2026-03-13,routine health checkup,820,healthcare,expense,0.073,0
TXN03494,BIZ_004,2026-03-13,Supplier payment,38600,raw_material,expense,0.895,0
TXN08292,BIZ_009,2026-03-13,stock,7810,raw_material,expense,1.283,0
TXN08293,BIZ_009,2026-03-13,Raw material purchase,46600,raw_material,expense,1.461,0
TXN01900,BIZ_003,2026-03-13,paid the team for this month,31600,salary,income,0.261,0
TXN03223,BIZ_004,2026-03-13,Freelancer payment,13600,salary,income,1.211,0
TXN01899,BIZ_003,2026-03-13,miscelanious,315,misc,expense,0.333,0
TXN10931,BIZ_012,2026-03-13,Friday movie night,635,entertainment,expense,0.128,0
TXN01898,BIZ_003,2026-03-13,Figma team plan,360,subscriptions,expense,1.149,0
TXN03227,BIZ_004,2026-03-13,SEO work for website,1060,marketing,expense,0.641,0
TXN03228,BIZ_004,2026-03-13,Upwork withdrawal,69100,salary,income,1.719,0
TXN10551,BIZ_011,2026-03-13,Zepto veggies,510,food,expense,0.182,0
TXN03974,BIZ_005,2026-03-13,Bulk order material,21400,raw_material,expense,0.321,0
TXN05153,BIZ_006,2026-03-13,Online certification,1570,education,expense,0.221,0
TXN10580,BIZ_011,2026-03-13,Raw material purchase,2000,raw_material,expense,1.694,0
TXN10581,BIZ_011,2026-03-13,Consultant fee paid,40900,salary,income,0.23,0
TXN03837,BIZ_005,2026-03-13,Gym membership,210,healthcare,expense,0.771,0
TXN08345,BIZ_009,2026-03-13,Bulk order material,36100,raw_material,expense,0.719,0
TXN03838,BIZ_005,2026-03-13,Hospital bill,410,healthcare,expense,0.542,0
TXN08320,BIZ_009,2026-03-13,Contract staff wages,465860,salary,income,4.356,1
TXN10584,BIZ_011,2026-03-13,hosptial bill,445,healthcare,expense,0.502,0
TXN03839,BIZ_005,2026-03-13,Ola ride to client,135,transport,expense,0.683,0
TXN03498,BIZ_004,2026-03-13,Google Ads campaign,5600,marketing,expense,1.377,0
TXN03252,BIZ_004,2026-03-13,Staples stationery,2730,shopping,expense,0.48,0
TXN03253,BIZ_004,2026-03-13,shopping,725,shopping,expense,0.439,0
TXN03254,BIZ_004,2026-03-13,snacks liye,510,food,expense,0.182,0
TXN03255,BIZ_004,2026-03-13,cleared outstanding vendor dues,2000,raw_material,expense,1.694,0
TXN10646,BIZ_011,2026-03-13,restocked inventory for next month,41900,raw_material,expense,1.129,0
TXN08798,BIZ_009,2026-03-13,Train ticket Mumbai,365,transport,expense,0.241,0
TXN11232,BIZ_012,2026-03-13,SEO work for website,1010,marketing,expense,0.663,0
TXN00270,BIZ_001,2026-03-13,paid for digital marketing,1280,marketing,expense,0.543,0
TXN06488,BIZ_007,2026-03-13,rentt payment,21200,rent,expense,0.4,0
TXN06487,BIZ_007,2026-03-13,boadband bill,2490,utilities,expense,0.744,0
TXN06486,BIZ_007,2026-03-13,wifi router plan renewed,590,utilities,expense,1.401,0
TXN06475,BIZ_007,2026-03-13,Office chair Amazon,1010,shopping,expense,0.308,0
TXN09492,BIZ_010,2026-03-13,Instagram promotion,1110,marketing,expense,0.618,0
TXN04513,BIZ_006,2026-03-13,Consulting fee received,27100,salary,income,0.499,0
TXN07044,BIZ_008,2026-03-13,Tata Power monthly bill,2090,utilities,expense,0.292,0
TXN02253,BIZ_003,2026-03-13,Part time worker salary,52200,salary,income,0.826,0
TXN00234,BIZ_001,2026-03-13,recharge metro for the week,440,transport,expense,0.542,0
TXN11174,BIZ_012,2026-03-13,OYO hotel booking,2170,travel,expense,0.529,0
TXN09507,BIZ_010,2026-03-13,ran ads campaign this month,1090,marketing,expense,0.627,0
TXN02618,BIZ_003,2026-03-13,Notion team,2620,subscriptions,expense,0.818,0
TXN01102,BIZ_002,2026-03-13,Jio Fiber broadband,3420,utilities,expense,1.793,0
TXN07095,BIZ_008,2026-03-13,Rapido bike ride,375,transport,expense,0.281,0
TXN07096,BIZ_008,2026-03-13,Bulk order material,10700,raw_material,expense,1.078,0
TXN02247,BIZ_003,2026-03-13,Flight ticket Bangalore,3250,travel,expense,0.307,0
TXN02246,BIZ_003,2026-03-13,trip,2270,travel,expense,0.509,0
TXN06381,BIZ_007,2026-03-13,Raw material purchase,19700,raw_material,expense,0.442,0
TXN02633,BIZ_003,2026-03-13,Skill development course,545,education,expense,0.896,0
TXN02634,BIZ_003,2026-03-13,Dropbox business,585,subscriptions,expense,0.953,0
TXN02635,BIZ_003,2026-03-13,Influencer collaboration,1480,marketing,expense,0.454,0
TXN04238,BIZ_005,2026-03-13,bank fees for the month,120,misc,expense,0.695,0
TXN07111,BIZ_008,2026-03-13,petrol bharwaya,290,transport,expense,0.061,0
TXN08952,BIZ_010,2026-03-13,ads,1810,marketing,expense,0.307,0
TXN11338,BIZ_012,2026-03-13,Content creation fee,5310,marketing,expense,1.248,0
TXN06501,BIZ_007,2026-03-13,paani ka bill,1920,utilities,expense,0.1,0
TXN08953,BIZ_010,2026-03-13,Figma team plan,99,subscriptions,expense,1.376,0
TXN04142,BIZ_005,2026-03-13,Monthly retainer received,10700,salary,income,1.365,0
TXN03664,BIZ_004,2026-03-13,paid supplier for bulk order,2000,raw_material,expense,1.694,0
TXN09470,BIZ_010,2026-03-13,shoping,725,shopping,expense,0.439,0
TXN02295,BIZ_003,2026-03-13,SEO service payment,750,marketing,expense,0.778,0
TXN09008,BIZ_010,2026-03-13,paid the light bill online,725,utilities,expense,1.248,0
TXN02564,BIZ_003,2026-03-13,saas subscription,2750,subscriptions,expense,0.931,0
TXN04162,BIZ_005,2026-03-13,restocked inventory for next month,16000,raw_material,expense,0.703,0
TXN09007,BIZ_010,2026-03-13,AWS monthly bill,680,subscriptions,expense,0.87,0
TXN06546,BIZ_007,2026-03-13,Supplier payment,18700,raw_material,expense,0.512,0
TXN06545,BIZ_007,2026-03-13,paid supplier for bulk order,8550,raw_material,expense,1.23,0
TXN11299,BIZ_012,2026-03-13,SEO service payment,1020,marketing,expense,0.658,0
TXN08994,BIZ_010,2026-03-13,hotel for conference stay,1290,travel,expense,0.711,0
TXN11306,BIZ_012,2026-03-13,flight,4310,travel,expense,0.088,0
TXN08972,BIZ_010,2026-03-13,SEO work for website,7140,marketing,expense,2.061,0
TXN08971,BIZ_010,2026-03-13,Udemy course purchase,660,education,expense,0.77,0
TXN07013,BIZ_008,2026-03-13,App project payment,3020,salary,income,-4.124,1
TXN07014,BIZ_008,2026-03-13,charges,285,misc,expense,0.389,0
TXN07019,BIZ_008,2026-03-13,SEO service payment,1720,marketing,expense,0.347,0
TXN11330,BIZ_012,2026-03-13,Facebook Ads payment,980,marketing,expense,0.676,0
TXN11331,BIZ_012,2026-03-13,dinner,265,food,expense,0.708,0
TXN02585,BIZ_003,2026-03-13,Printing cost,255,misc,expense,0.445,0
TXN04181,BIZ_005,2026-03-13,anay kharcha,2140,misc,expense,3.055,1
TXN04182,BIZ_005,2026-03-13,monthly rent for the shop,15800,rent,expense,0.298,0
TXN06502,BIZ_007,2026-03-13,electricty bill,580,utilities,expense,1.412,0
TXN06371,BIZ_007,2026-03-13,metro card bharwaya,98,transport,expense,0.832,0
TXN06370,BIZ_007,2026-03-13,Invoice #1023 credited,22200,salary,income,0.757,0
TXN03635,BIZ_004,2026-03-13,Content creation fee,1100,marketing,expense,0.623,0
TXN06275,BIZ_007,2026-03-13,other,160,misc,expense,0.621,0
TXN06274,BIZ_007,2026-03-13,Flight ticket Delhi,285,transport,expense,0.081,0
TXN02219,BIZ_003,2026-03-13,swiggy ordr,530,food,expense,0.139,0
TXN06257,BIZ_007,2026-03-13,Inventory restock,18600,raw_material,expense,0.519,0
TXN06256,BIZ_007,2026-03-13,Vendor payment,40200,raw_material,expense,1.009,0
TXN06255,BIZ_007,2026-03-13,boadband bill,1340,utilities,expense,0.554,0
TXN07226,BIZ_008,2026-03-13,supplier ko diya,7050,raw_material,expense,1.336,0
TXN11380,BIZ_012,2026-03-13,Fiverr earnings,58500,salary,income,1.159,0
TXN11381,BIZ_012,2026-03-13,OYO hotel booking,12700,travel,expense,1.642,0
TXN00159,BIZ_001,2026-03-13,bought milk and bread from nearby store,165,food,expense,0.922,0
TXN06241,BIZ_007,2026-03-13,recharge metro for the week,250,transport,expense,0.221,0
TXN07241,BIZ_008,2026-03-13,cleared utility dues,1980,utilities,expense,0.168,0
TXN07242,BIZ_008,2026-03-13,monthly internet at office,3200,utilities,expense,1.545,0
TXN02699,BIZ_003,2026-03-13,workshop,1800,education,expense,0.471,0
TXN11382,BIZ_012,2026-03-13,paid the team for this month,62700,salary,income,1.381,0
TXN06233,BIZ_007,2026-03-13,Packaging material,24000,raw_material,expense,0.137,0
TXN06228,BIZ_007,2026-03-13,inventory,7800,raw_material,expense,1.283,0
TXN06227,BIZ_007,2026-03-13,MakeMyTrip package,7200,travel,expense,0.508,0
TXN06226,BIZ_007,2026-03-13,Payment from ABC Corp,29600,salary,income,0.367,0
TXN07248,BIZ_008,2026-03-13,vendor,17200,raw_material,expense,0.618,0
TXN02707,BIZ_003,2026-03-13,workshop,2830,education,expense,1.593,0
TXN04279,BIZ_005,2026-03-13,Professional tax,435,misc,expense,0.11,0
TXN06220,BIZ_007,2026-03-13,Part time worker salary,65400,salary,income,1.523,0
TXN11379,BIZ_012,2026-03-13,movie dekha,380,entertainment,expense,0.593,0
TXN07535,BIZ_008,2026-03-13,Blinkit instant order,690,food,expense,0.205,0
TXN07192,BIZ_008,2026-03-13,grocrey from dmart,815,food,expense,0.473,0
TXN07191,BIZ_008,2026-03-13,petty cash for small purchases,205,misc,expense,0.537,0
TXN06358,BIZ_007,2026-03-13,restocked inventory for next month,52100,raw_material,expense,1.85,0
TXN07155,BIZ_008,2026-03-13,Bank charges,120,misc,expense,0.695,0
TXN09527,BIZ_010,2026-03-13,ran ads campaign this month,500,marketing,expense,0.889,0
TXN06334,BIZ_007,2026-03-13,Office electricity,1960,utilities,expense,0.146,0
TXN09536,BIZ_010,2026-03-13,MakeMyTrip package,6540,travel,expense,0.372,0
TXN09550,BIZ_010,2026-03-13,Adobe Creative Cloud,99,subscriptions,expense,1.376,0
TXN09551,BIZ_010,2026-03-13,monthly SaaS charges,3820,subscriptions,expense,1.862,0
TXN01333,BIZ_002,2026-03-13,booked a cab for late night return,94,transport,expense,0.848,0
TXN01052,BIZ_002,2026-03-13,cab,2670,transport,expense,9.501,1
TXN11368,BIZ_012,2026-03-13,Freelancer payment,49300,salary,income,0.673,0
TXN02662,BIZ_003,2026-03-13,Client visit Hyderabad,7880,travel,expense,0.648,0
TXN06994,BIZ_008,2026-03-13,food,370,food,expense,0.482,0
TXN04278,BIZ_005,2026-03-13,health,360,healthcare,expense,0.599,0
TXN03631,BIZ_004,2026-03-13,Influencer collaboration,500,marketing,expense,0.889,0
TXN01048,BIZ_002,2026-03-13,paid the team for this month,8000,salary,income,1.507,0
TXN11378,BIZ_012,2026-03-13,utilties payment,1880,utilities,expense,0.055,0
TXN01334,BIZ_002,2026-03-13,Train ticket Mumbai,205,transport,expense,0.402,0
TXN07189,BIZ_008,2026-03-13,evening snacks for the office,185,food,expense,0.88,0
TXN01007,BIZ_002,2026-03-13,Office maintenance,50,misc,expense,0.825,0
TXN07190,BIZ_008,2026-03-13,Professional tax,370,misc,expense,0.231,0
TXN06279,BIZ_007,2026-03-13,Stock purchase,6170,raw_material,expense,1.399,0
TXN06278,BIZ_007,2026-03-13,Website development payment,40200,salary,income,0.193,0
TXN06277,BIZ_007,2026-03-13,Raw material purchase,23100,raw_material,expense,0.201,0
TXN06276,BIZ_007,2026-03-13,Toll plaza charge,38,transport,expense,1.073,0
TXN01051,BIZ_002,2026-03-13,Courier charges,1030,misc,expense,0.994,0
TXN00970,BIZ_002,2026-03-13,Consulting fee received,8000,salary,income,1.507,0
TXN06977,BIZ_008,2026-03-13,evening snacks for the office,1110,food,expense,1.107,0
TXN02551,BIZ_003,2026-03-13,ordered new chairs for team,1590,shopping,expense,0.043,0
TXN01189,BIZ_002,2026-03-13,utilties payment,1250,utilities,expense,0.656,0
TXN09068,BIZ_010,2026-03-13,promotion,780,marketing,expense,0.765,0
TXN09313,BIZ_010,2026-03-13,shoping,1140,shopping,expense,0.249,0
TXN09067,BIZ_010,2026-03-13,Banner printing,920,marketing,expense,0.703,0
TXN09049,BIZ_010,2026-03-13,misc,1260,misc,expense,1.421,0
TXN01176,BIZ_002,2026-03-13,anay kharcha,150,misc,expense,0.639,0
TXN01175,BIZ_002,2026-03-13,internet ka bill,2070,utilities,expense,0.27,0
TXN09325,BIZ_010,2026-03-13,Zomato lunch delivery,1430,food,expense,1.794,0
TXN09326,BIZ_010,2026-03-13,Client project payment received,64000,salary,income,1.449,0
TXN02456,BIZ_003,2026-03-13,software plan,2630,subscriptions,expense,0.827,0
TXN02457,BIZ_003,2026-03-13,ads,2520,marketing,expense,0.008,0
TXN09041,BIZ_010,2026-03-13,Microsoft 365,1460,subscriptions,expense,0.192,0
TXN01290,BIZ_002,2026-03-13,random office expenses this week,250,misc,expense,0.454,0
TXN09335,BIZ_010,2026-03-13,OYO hotel booking,4300,travel,expense,0.09,0
TXN02339,BIZ_003,2026-03-13,Dominos pizza,880,food,expense,0.613,0
TXN09346,BIZ_010,2026-03-13,AWS monthly bill,99,subscriptions,expense,1.376,0
TXN09347,BIZ_010,2026-03-13,office rent,32000,rent,expense,1.797,0
TXN02465,BIZ_003,2026-03-13,hotel for conference stay,4830,travel,expense,0.019,0
TXN02466,BIZ_003,2026-03-13,Educational software,845,education,expense,0.569,0
TXN02467,BIZ_003,2026-03-13,Slack paid plan,2530,subscriptions,expense,0.74,0
TXN01291,BIZ_002,2026-03-13,recharge metro for the week,370,transport,expense,0.261,0
TXN02473,BIZ_003,2026-03-13,restraunt dinner,455,food,expense,0.3,0
TXN11263,BIZ_012,2026-03-13,office rent,22700,rent,expense,0.594,0
TXN09299,BIZ_010,2026-03-13,Client project payment received,53300,salary,income,0.884,0
TXN06788,BIZ_007,2026-03-13,ola,295,transport,expense,0.041,0
TXN02354,BIZ_003,2026-03-13,trip,1390,travel,expense,0.69,0
TXN09069,BIZ_010,2026-03-13,Jio Fiber broadband,3390,utilities,expense,1.759,0
TXN11231,BIZ_012,2026-03-13,wages,47700,salary,income,0.589,0
TXN09165,BIZ_010,2026-03-13,internet ka bill,3030,utilities,expense,1.353,0
TXN02398,BIZ_003,2026-03-13,bought supplies for the office,1180,shopping,expense,0.23,0
TXN09166,BIZ_010,2026-03-13,Nykaa products,640,shopping,expense,0.478,0
TXN09167,BIZ_010,2026-03-13,paid for digital marketing,720,marketing,expense,0.792,0
TXN00210,BIZ_001,2026-03-13,paid the team for this month,8000,salary,income,1.507,0
TXN02386,BIZ_003,2026-03-13,Travel insurance,2480,travel,expense,0.465,0
TXN02408,BIZ_003,2026-03-13,Repair charges,350,misc,expense,0.268,0
TXN01251,BIZ_002,2026-03-13,Fiverr earnings,37700,salary,income,0.061,0
TXN02372,BIZ_003,2026-03-13,Udemy course purchase,1660,education,expense,0.319,0
TXN09101,BIZ_010,2026-03-13,software plan,1980,subscriptions,expense,0.261,0
TXN00216,BIZ_001,2026-03-13,Zomato lunch delivery,200,food,expense,0.847,0
TXN02418,BIZ_003,2026-03-13,Bank charges,580,misc,expense,0.159,0
TXN02368,BIZ_003,2026-03-13,Canva Pro,2620,subscriptions,expense,0.818,0
TXN09245,BIZ_010,2026-03-13,received payment for last project,28500,salary,income,0.425,0
TXN02367,BIZ_003,2026-03-13,khana order kiya,290,food,expense,0.654,0
TXN09251,BIZ_010,2026-03-13,Training workshop fee,345,education,expense,1.113,0
TXN02366,BIZ_003,2026-03-13,Employee wages,24600,salary,income,0.631,0
TXN02365,BIZ_003,2026-03-13,Repair charges,160,misc,expense,0.621,0
TXN01264,BIZ_002,2026-03-13,Printing cost,215,misc,expense,0.519,0
TXN01268,BIZ_002,2026-03-13,BEST bus pass,475,transport,expense,0.682,0
TXN09080,BIZ_010,2026-03-13,Invoice #1023 credited,65800,salary,income,1.544,0
TXN09298,BIZ_010,2026-03-13,received payment for last project,43100,salary,income,0.346,0
TXN02435,BIZ_003,2026-03-13,Influencer collaboration,825,marketing,expense,0.745,0
TXN06787,BIZ_007,2026-03-13,Office rent March,9430,rent,expense,1.121,0
TXN06784,BIZ_007,2026-03-13,salary diya staff ko,42500,salary,income,0.314,0
TXN02479,BIZ_003,2026-03-13,bijli ka bill,3350,utilities,expense,1.714,0
TXN09415,BIZ_010,2026-03-13,renewed project management tool,2920,subscriptions,expense,1.079,0
TXN06953,BIZ_008,2026-03-13,promotion,1150,marketing,expense,0.601,0
TXN11275,BIZ_012,2026-03-13,InDrive cab,115,transport,expense,0.764,0
TXN02313,BIZ_003,2026-03-13,Skill development course,1830,education,expense,0.504,0
TXN11189,BIZ_012,2026-03-13,Hotel booking Mumbai,3690,travel,expense,0.216,0
TXN02312,BIZ_003,2026-03-13,Freelancer payment,32800,salary,income,0.198,0
TXN03676,BIZ_004,2026-03-13,ordered new chairs for team,305,shopping,expense,0.632,0
TXN03675,BIZ_004,2026-03-13,SEO work for website,970,marketing,expense,0.681,0
TXN06616,BIZ_007,2026-03-13,payroll,72400,salary,income,1.893,0
TXN06611,BIZ_007,2026-03-13,transpotation cost,180,transport,expense,0.503,0
TXN04132,BIZ_005,2026-03-13,Staff salary payment,67500,salary,income,1.634,0
TXN01138,BIZ_002,2026-03-13,bus,420,transport,expense,0.461,0
TXN03672,BIZ_004,2026-03-13,paid supplier for bulk order,47400,raw_material,expense,1.518,0
TXN03671,BIZ_004,2026-03-13,paid for the warehouse space this month,30600,rent,expense,1.616,0
TXN06601,BIZ_007,2026-03-13,rentt payment,29700,rent,expense,1.499,0
TXN11278,BIZ_012,2026-03-13,Big Basket groceries,605,food,expense,0.022,0
TXN04139,BIZ_005,2026-03-13,Wholesale goods bought,3530,raw_material,expense,1.585,0
TXN06970,BIZ_008,2026-03-13,zomatto food,485,food,expense,0.235,0
TXN00186,BIZ_001,2026-03-13,Swiggy dinner order,435,food,expense,0.343,0
TXN02547,BIZ_003,2026-03-13,enrolled team in AWS certification,470,education,expense,0.977,0
TXN06576,BIZ_007,2026-03-13,bought raw materials from vendor,21800,raw_material,expense,0.293,0
TXN06976,BIZ_008,2026-03-13,groccery shopping,335,food,expense,0.557,0
TXN02550,BIZ_003,2026-03-13,ordered new chairs for team,880,shopping,expense,0.368,0
TXN06677,BIZ_007,2026-03-13,vendor,16700,raw_material,expense,0.654,0
TXN06678,BIZ_007,2026-03-13,Stock purchase,32200,raw_material,expense,0.443,0
TXN06679,BIZ_007,2026-03-13,Vendor payment,26300,raw_material,expense,0.025,0
TXN06680,BIZ_007,2026-03-13,team lunch after meeting,1100,food,expense,1.086,0
TXN06783,BIZ_007,2026-03-13,Vendor payment,31000,raw_material,expense,0.358,0
TXN11264,BIZ_012,2026-03-13,Train ticket Mumbai,59,transport,expense,0.989,0
TXN06767,BIZ_007,2026-03-13,kiraya,11400,rent,expense,0.867,0
TXN02484,BIZ_003,2026-03-13,Mobile accessories,605,shopping,expense,0.494,0
TXN06766,BIZ_007,2026-03-13,Subway lunch,570,food,expense,0.053,0
TXN09385,BIZ_010,2026-03-13,Printer cartridge,245,shopping,expense,0.659,0
TXN01296,BIZ_002,2026-03-13,monthly rent for the shop,10800,rent,expense,0.944,0
TXN09395,BIZ_010,2026-03-13,saas subscription,99,subscriptions,expense,1.376,0
TXN06752,BIZ_007,2026-03-13,Amazon office supplies,590,shopping,expense,0.501,0
