transaction_id,business_id,user_id,date,day_of_week,description,amount,type,category,balance_after_transaction
TXN04966,BIZ_006,U021,2026-03-11,Wednesday,Books from Amazon,1260,expense,education,2615530
TXN05302,BIZ_006,U019,2026-03-11,Wednesday,Contract staff wages,15200,income,salary,4343877
TXN05428,BIZ_006,U021,2026-03-11,Wednesday,Petty cash withdrawal,310,expense,misc,4867758
TXN05427,BIZ_006,U020,2026-03-11,Wednesday,course kiya online,815,expense,education,4868068
TXN05009,BIZ_006,U018,2026-03-11,Wednesday,Bank charges,2370,expense,misc,2910830
TXN07930,BIZ_009,U032,2026-03-11,Wednesday,Inventory restock,32000,expense,raw_material,-2323
TXN07922,BIZ_009,U035,2026-03-11,Wednesday,Packaging material,10300,expense,raw_material,-3943
TXN05008,BIZ_006,U020,2026-03-11,Wednesday,Design project paid,44200,income,salary,2913200
TXN03284,BIZ_004,U015,2026-03-11,Wednesday,uber,145,expense,transport,-2333
TXN03283,BIZ_004,U015,2026-03-11,Wednesday,ofice supplies,150,expense,shopping,-2800
TXN03280,BIZ_004,U015,2026-03-11,Wednesday,App project payment,33700,income,salary,-2627
TXN05062,BIZ_006,U021,2026-03-11,Wednesday,Google Workspace,1830,expense,subscriptions,3176716
TXN03376,BIZ_004,U013,2026-03-11,Wednesday,Flight ticket Delhi,140,expense,transport,-1947
TXN05063,BIZ_006,U018,2026-03-11,Wednesday,Zoho CRM subscription,1710,expense,subscriptions,3175006
TXN07893,BIZ_009,U035,2026-03-11,Wednesday,Instagram promotion,1140,expense,marketing,-2813
TXN07892,BIZ_009,U033,2026-03-11,Wednesday,Mobile accessories,1100,expense,shopping,-351
TXN05418,BIZ_006,U021,2026-03-11,Wednesday,online course for new tool,1860,expense,education,4849363
TXN05099,BIZ_006,U018,2026-03-11,Wednesday,makaan malik ko diya,4930,expense,rent,3265289
TXN03450,BIZ_004,U015,2026-03-11,Wednesday,went out with client for dinner,395,expense,food,-4068
TXN05248,BIZ_006,U021,2026-03-11,Wednesday,workshop,1000,expense,education,4133707
TXN01912,BIZ_003,U011,2026-03-11,Wednesday,Notion team,3130,expense,subscriptions,549620
TXN07869,BIZ_009,U031,2026-03-11,Wednesday,broadband,2490,expense,utilities,-3110
TXN03233,BIZ_004,U014,2026-03-11,Wednesday,SEO work for website,14700,expense,marketing,-924
TXN04904,BIZ_006,U019,2026-03-11,Wednesday,boosted posts on social media,2660,expense,marketing,2362475
TXN05175,BIZ_006,U018,2026-03-11,Wednesday,Project milestone payment,75000,income,salary,3840354
TXN07868,BIZ_009,U034,2026-03-11,Wednesday,ordered new chairs for team,3430,expense,shopping,-3360
TXN03241,BIZ_004,U015,2026-03-11,Wednesday,Monthly payroll,27100,income,salary,-3434
TXN03444,BIZ_004,U013,2026-03-11,Wednesday,material,30900,expense,raw_material,-2232
TXN03242,BIZ_004,U015,2026-03-11,Wednesday,Google Ads campaign,4790,expense,marketing,-3386
TXN05151,BIZ_006,U019,2026-03-11,Wednesday,Design project paid,52100,income,salary,3606539
TXN04581,BIZ_006,U018,2026-03-11,Wednesday,Jio prepaid 299,1840,expense,utilities,1376312
TXN03249,BIZ_004,U013,2026-03-11,Wednesday,salary diya staff ko,36100,income,salary,-2586
TXN07738,BIZ_009,U035,2026-03-11,Wednesday,chhote mote kharche,1220,expense,misc,-2458
TXN04929,BIZ_006,U020,2026-03-11,Wednesday,Library subscription,965,expense,education,2370060
TXN04589,BIZ_006,U018,2026-03-11,Wednesday,Bank charges,1480,expense,misc,1391687
TXN03336,BIZ_004,U015,2026-03-11,Wednesday,payment received,20500,income,salary,-2716
TXN03251,BIZ_004,U015,2026-03-11,Wednesday,Vi mobile bill,1970,expense,utilities,-50
TXN03445,BIZ_004,U013,2026-03-11,Wednesday,Petty cash withdrawal,205,expense,misc,-4603
TXN07804,BIZ_009,U034,2026-03-11,Wednesday,broadband,1610,expense,utilities,-3624
TXN03449,BIZ_004,U013,2026-03-11,Wednesday,Fiverr earnings,37200,income,salary,-3455
TXN03309,BIZ_004,U014,2026-03-11,Wednesday,supplies,525,expense,shopping,-1196
TXN07803,BIZ_009,U034,2026-03-11,Wednesday,boosted posts on social media,3400,expense,marketing,-2000
TXN04801,BIZ_006,U018,2026-03-11,Wednesday,Library subscription,660,expense,education,1954553
TXN03310,BIZ_004,U013,2026-03-11,Wednesday,paid for digital marketing,1370,expense,marketing,-2213
TXN07856,BIZ_009,U033,2026-03-11,Wednesday,vendor,17600,expense,raw_material,-3236
TXN05187,BIZ_006,U021,2026-03-11,Wednesday,GitHub Pro,365,expense,subscriptions,3953554
TXN05176,BIZ_006,U020,2026-03-11,Wednesday,advance rent to landlord,31700,expense,rent,3808654
TXN07802,BIZ_009,U032,2026-03-11,Wednesday,material,17000,expense,raw_material,-3605
TXN04618,BIZ_006,U021,2026-03-11,Wednesday,gas bill,2000,expense,utilities,1459782
TXN03311,BIZ_004,U013,2026-03-11,Wednesday,kiraya,24300,expense,rent,-1021
TXN07801,BIZ_009,U035,2026-03-11,Wednesday,groceries,830,expense,food,-2963
TXN07719,BIZ_009,U033,2026-03-11,Wednesday,SEO work for website,500,expense,marketing,60099
TXN05186,BIZ_006,U019,2026-03-11,Wednesday,promotion,3710,expense,marketing,3953919
TXN05132,BIZ_006,U020,2026-03-11,Wednesday,courier for sending documents,240,expense,misc,3418904
TXN06519,BIZ_007,U024,2026-03-11,Wednesday,Inventory restock,32800,expense,raw_material,-1905
TXN05440,BIZ_006,U018,2026-03-11,Wednesday,rent paymnt,16800,expense,rent,4897223
TXN03669,BIZ_004,U013,2026-03-11,Wednesday,vendor,45000,expense,raw_material,-1838
TXN04131,BIZ_005,U016,2026-03-11,Wednesday,medicne purchase,2190,expense,healthcare,-248
TXN04102,BIZ_005,U016,2026-03-11,Wednesday,dawai li,470,expense,healthcare,-2999
TXN07951,BIZ_009,U033,2026-03-11,Wednesday,charges,460,expense,misc,-1161
TXN02739,BIZ_003,U012,2026-03-11,Wednesday,Project milestone payment,42300,income,salary,2844831
TXN02723,BIZ_003,U008,2026-03-11,Wednesday,workshop,1380,expense,education,2663430
TXN02722,BIZ_003,U009,2026-03-11,Wednesday,khana order kiya,500,expense,food,2664810
TXN02380,BIZ_003,U009,2026-03-11,Wednesday,Conference travel Delhi,2010,expense,travel,1666367
TXN06218,BIZ_007,U026,2026-03-11,Wednesday,courier for sending documents,430,expense,misc,-1091
TXN06219,BIZ_007,U023,2026-03-11,Wednesday,Monthly office space,17400,expense,rent,-3275
TXN02706,BIZ_003,U012,2026-03-11,Wednesday,Part time worker salary,8080,income,salary,2641770
TXN02697,BIZ_003,U008,2026-03-11,Wednesday,water bill,2740,expense,utilities,2624380
TXN06250,BIZ_007,U022,2026-03-11,Wednesday,Rapido bike ride,150,expense,transport,-3663
TXN02681,BIZ_003,U012,2026-03-11,Wednesday,Staples stationery,1150,expense,shopping,2576195
TXN02680,BIZ_003,U008,2026-03-11,Wednesday,Visa fee,2450,expense,travel,2577345
TXN02673,BIZ_003,U010,2026-03-11,Wednesday,booked flights for client meeting,2890,expense,travel,2589905
TXN02672,BIZ_003,U012,2026-03-11,Wednesday,Coursera subscription,1190,expense,education,2592795
TXN02353,BIZ_003,U012,2026-03-11,Wednesday,BSES electricity bill,1600,expense,utilities,1496182
TXN04174,BIZ_005,U016,2026-03-11,Wednesday,App project payment,44200,income,salary,-4710
TXN04180,BIZ_005,U017,2026-03-11,Wednesday,Blood test,315,expense,healthcare,-3525
TXN04199,BIZ_005,U017,2026-03-11,Wednesday,light bill diya,1980,expense,utilities,-688
TXN07048,BIZ_008,U028,2026-03-11,Wednesday,Subway lunch,785,expense,food,-503
TXN07043,BIZ_008,U029,2026-03-11,Wednesday,chai,335,expense,food,-475
TXN07037,BIZ_008,U028,2026-03-11,Wednesday,Part time worker salary,37000,income,salary,-592
TXN07027,BIZ_008,U030,2026-03-11,Wednesday,anay kharcha,56,expense,misc,-484
TXN07018,BIZ_008,U030,2026-03-11,Wednesday,Supplier payment,20500,expense,raw_material,-3243
TXN07012,BIZ_008,U029,2026-03-11,Wednesday,paid supplier for bulk order,57600,expense,raw_material,-35
TXN07011,BIZ_008,U029,2026-03-11,Wednesday,Repair charges,250,expense,misc,-2618
TXN02290,BIZ_003,U008,2026-03-11,Wednesday,Figma team plan,99,expense,subscriptions,1275141
TXN06303,BIZ_007,U024,2026-03-11,Wednesday,Studio rent payment,19000,expense,rent,-3068
TXN06987,BIZ_008,U030,2026-03-11,Wednesday,Client project payment received,11400,income,salary,-1681
TXN06927,BIZ_008,U028,2026-03-11,Wednesday,Design project paid,37200,income,salary,-4488
TXN06926,BIZ_008,U030,2026-03-11,Wednesday,BSNL landline,3850,expense,utilities,-2983
TXN06925,BIZ_008,U029,2026-03-11,Wednesday,GST payment,420,expense,misc,-1596
TXN04294,BIZ_005,U017,2026-03-11,Wednesday,physio session after injury,345,expense,healthcare,-4729
TXN03629,BIZ_004,U015,2026-03-11,Wednesday,bought supplies for the office,1440,expense,shopping,-2277
TXN04253,BIZ_005,U016,2026-03-11,Wednesday,Employee wages,82100,income,salary,-3212
TXN04249,BIZ_005,U017,2026-03-11,Wednesday,advance rent to landlord,21300,expense,rent,-1468
TXN04235,BIZ_005,U017,2026-03-11,Wednesday,rentt payment,12900,expense,rent,-312
TXN06951,BIZ_008,U028,2026-03-11,Wednesday,zomatto food,205,expense,food,-3032
TXN07065,BIZ_008,U030,2026-03-11,Wednesday,Zepto veggies,475,expense,food,-3185
TXN06310,BIZ_007,U027,2026-03-11,Wednesday,Train ticket Mumbai,215,expense,transport,-2122
TXN02415,BIZ_003,U008,2026-03-11,Wednesday,annual renewal,2390,expense,subscriptions,1785539
TXN06666,BIZ_007,U027,2026-03-11,Wednesday,Raw material purchase,2000,expense,raw_material,-414
TXN06633,BIZ_007,U023,2026-03-11,Wednesday,wages,39000,income,salary,-3680
TXN06632,BIZ_007,U027,2026-03-11,Wednesday,saman kharida,345,expense,shopping,-3854
TXN06610,BIZ_007,U022,2026-03-11,Wednesday,Staff salary payment,37800,income,salary,-1617
TXN06609,BIZ_007,U023,2026-03-11,Wednesday,filled up the tank before the highway trip,140,expense,transport,-3039
TXN06591,BIZ_007,U027,2026-03-11,Wednesday,bought supplies for the office,950,expense,shopping,-1399
TXN06581,BIZ_007,U024,2026-03-11,Wednesday,bank fees for the month,690,expense,misc,-1473
TXN02543,BIZ_003,U008,2026-03-11,Wednesday,software plan,1580,expense,subscriptions,2130765
TXN02557,BIZ_003,U010,2026-03-11,Wednesday,paid for the warehouse space this month,17700,expense,rent,2119031
TXN02558,BIZ_003,U009,2026-03-11,Wednesday,Miscellaneous expense,50,expense,misc,2118981
TXN02562,BIZ_003,U009,2026-03-11,Wednesday,Society maintenance,1890,expense,utilities,2112251
TXN02563,BIZ_003,U012,2026-03-11,Wednesday,grabbed a bite near office,190,expense,food,2112061
TXN06550,BIZ_007,U027,2026-03-11,Wednesday,courier for sending documents,975,expense,misc,-3607
TXN06539,BIZ_007,U025,2026-03-11,Wednesday,supplier ko diya,29600,expense,raw_material,-1618
TXN02583,BIZ_003,U010,2026-03-11,Wednesday,GitHub Pro,99,expense,subscriptions,2377883
TXN02584,BIZ_003,U009,2026-03-11,Wednesday,anay kharcha,330,expense,misc,2377553
TXN06520,BIZ_007,U022,2026-03-11,Wednesday,groccery shopping,285,expense,food,-2513
TXN06718,BIZ_007,U026,2026-03-11,Wednesday,cab,370,expense,transport,-4760
TXN06749,BIZ_007,U025,2026-03-11,Wednesday,Petrol refill at HP,325,expense,transport,-1530
TXN06750,BIZ_007,U025,2026-03-11,Wednesday,stock,2000,expense,raw_material,-2128
TXN06757,BIZ_007,U026,2026-03-11,Wednesday,InDrive cab,380,expense,transport,-4925
TXN02416,BIZ_003,U011,2026-03-11,Wednesday,Coursera subscription,1010,expense,education,1784529
TXN02427,BIZ_003,U009,2026-03-11,Wednesday,tax,195,expense,misc,1793014
TXN02428,BIZ_003,U010,2026-03-11,Wednesday,courier for sending documents,195,expense,misc,1792819
TXN06324,BIZ_007,U027,2026-03-11,Wednesday,rapido,135,expense,transport,-4950
TXN06331,BIZ_007,U026,2026-03-11,Wednesday,Studio rent payment,11400,expense,rent,-2983
TXN06332,BIZ_007,U027,2026-03-11,Wednesday,boadband bill,730,expense,utilities,-4296
TXN02444,BIZ_003,U008,2026-03-11,Wednesday,dukaan ka kiraya,29700,expense,rent,1730594
TXN02445,BIZ_003,U008,2026-03-11,Wednesday,payment aayi client se,10600,income,salary,1741194
TXN02414,BIZ_003,U010,2026-03-11,Wednesday,stationary purchase,210,expense,shopping,1787929
TXN02446,BIZ_003,U009,2026-03-11,Wednesday,marketing,5740,expense,marketing,1735454
TXN06390,BIZ_007,U022,2026-03-11,Wednesday,Conference travel Delhi,2150,expense,travel,-2652
TXN06456,BIZ_007,U024,2026-03-11,Wednesday,Society maintenance,455,expense,utilities,-4311
TXN06457,BIZ_007,U025,2026-03-11,Wednesday,Stock purchase,26100,expense,raw_material,-1109
TXN02464,BIZ_003,U008,2026-03-11,Wednesday,Dominos pizza,91,expense,food,1755793
TXN06469,BIZ_007,U022,2026-03-11,Wednesday,maintanence charge,2990,expense,utilities,-1302
TXN06474,BIZ_007,U027,2026-03-11,Wednesday,got stationery in bulk,540,expense,shopping,-1371
TXN06803,BIZ_007,U024,2026-03-11,Wednesday,received payment for last project,73300,income,salary,-4585
TXN02483,BIZ_003,U012,2026-03-11,Wednesday,Tata Power monthly bill,1310,expense,utilities,1839918
TXN02639,BIZ_003,U012,2026-03-11,Wednesday,Zoho CRM subscription,2460,expense,subscriptions,2543149
TXN07154,BIZ_008,U028,2026-03-11,Wednesday,boosted posts on social media,6350,expense,marketing,-462
TXN07172,BIZ_008,U029,2026-03-11,Wednesday,Vendor payment,41600,expense,raw_material,-2815
TXN02228,BIZ_003,U012,2026-03-11,Wednesday,renewed project management tool,2830,expense,subscriptions,1167390
TXN03945,BIZ_005,U017,2026-03-11,Wednesday,Google Ads campaign,3400,expense,marketing,-4614
TXN07558,BIZ_008,U030,2026-03-11,Wednesday,supplier ko diya,38000,expense,raw_material,-4999
TXN07538,BIZ_008,U029,2026-03-11,Wednesday,lunch,610,expense,food,-870
TXN07516,BIZ_008,U029,2026-03-11,Wednesday,Freelance project completed,31200,income,salary,-3762
TXN07481,BIZ_008,U030,2026-03-11,Wednesday,office ka kiraya,29600,expense,rent,9413
TXN07445,BIZ_008,U029,2026-03-11,Wednesday,birthday cake from bakery,725,expense,food,64573
TXN07434,BIZ_008,U028,2026-03-11,Wednesday,Printing cost,220,expense,misc,-2373
TXN07433,BIZ_008,U028,2026-03-11,Wednesday,zomatto food,150,expense,food,-2087
TXN03852,BIZ_005,U017,2026-03-11,Wednesday,Printing cost,520,expense,misc,-1174
TXN04010,BIZ_005,U017,2026-03-11,Wednesday,Diagnostic lab test,2090,expense,healthcare,-867
TXN03822,BIZ_005,U016,2026-03-11,Wednesday,Repair charges,340,expense,misc,-2838
TXN03821,BIZ_005,U017,2026-03-11,Wednesday,inventory,7020,expense,raw_material,-227
TXN03820,BIZ_005,U017,2026-03-11,Wednesday,stock,33400,expense,raw_material,-3442
TXN04055,BIZ_005,U016,2026-03-11,Wednesday,ads,4860,expense,marketing,-3273
TXN03806,BIZ_005,U016,2026-03-11,Wednesday,Consultant fee paid,36200,income,salary,-662
TXN03805,BIZ_005,U016,2026-03-11,Wednesday,medicine,1010,expense,healthcare,-1542
TXN04080,BIZ_005,U016,2026-03-11,Wednesday,Printing cost,120,expense,misc,-3051
TXN03901,BIZ_005,U017,2026-03-11,Wednesday,physio session after injury,2280,expense,healthcare,-502
TXN03900,BIZ_005,U017,2026-03-11,Wednesday,hospital gaye,330,expense,healthcare,-4363
TXN02076,BIZ_003,U010,2026-03-11,Wednesday,khana order kiya,465,expense,food,826400
TXN03887,BIZ_005,U016,2026-03-11,Wednesday,stock bharwaya,13900,expense,raw_material,-4747
TXN03132,BIZ_004,U015,2026-03-11,Wednesday,ofice supplies,725,expense,shopping,-4348
TXN05457,BIZ_006,U020,2026-03-11,Wednesday,internet ka bill,2070,expense,utilities,4843878
TXN05507,BIZ_006,U019,2026-03-11,Wednesday,monthly SaaS charges,2950,expense,subscriptions,5017398
TXN05527,BIZ_006,U021,2026-03-11,Wednesday,course,685,expense,education,5163816
TXN02013,BIZ_003,U008,2026-03-11,Wednesday,Mobile accessories,1200,expense,shopping,646048
TXN02019,BIZ_003,U011,2026-03-11,Wednesday,salary diya staff ko,37200,income,salary,694738
TXN02020,BIZ_003,U012,2026-03-11,Wednesday,Consulting fee received,8000,income,salary,702738
TXN03082,BIZ_004,U014,2026-03-11,Wednesday,material,23500,expense,raw_material,-3317
TXN03516,BIZ_004,U015,2026-03-11,Wednesday,supplies,520,expense,shopping,-2731
TXN03073,BIZ_004,U013,2026-03-11,Wednesday,Payment from ABC Corp,26200,income,salary,-1063
TXN02987,BIZ_004,U014,2026-03-11,Wednesday,Email marketing tool,1450,expense,marketing,-40
TXN05619,BIZ_007,U025,2026-03-11,Wednesday,settled freelancer dues,48900,income,salary,44877
TXN05639,BIZ_007,U026,2026-03-11,Wednesday,Staff salary payment,34600,income,salary,14839
TXN05640,BIZ_007,U026,2026-03-11,Wednesday,Ola ride to client,115,expense,transport,14724
TXN02966,BIZ_004,U013,2026-03-11,Wednesday,Design project paid,17700,income,salary,71750
TXN05670,BIZ_007,U026,2026-03-11,Wednesday,Design project paid,8000,income,salary,-1514
TXN02063,BIZ_003,U008,2026-03-11,Wednesday,Library subscription,810,expense,education,749109
TXN03882,BIZ_005,U017,2026-03-11,Wednesday,miscelanious,130,expense,misc,-1308
TXN03004,BIZ_004,U013,2026-03-11,Wednesday,Laptop stand,1820,expense,shopping,-3950
TXN02164,BIZ_003,U010,2026-03-11,Wednesday,Co-working space fee,9680,expense,rent,1030525
TXN07375,BIZ_008,U030,2026-03-11,Wednesday,Flight ticket Delhi,140,expense,transport,169918
TXN07374,BIZ_008,U030,2026-03-11,Wednesday,ads,1250,expense,marketing,170058
TXN02755,BIZ_003,U009,2026-03-11,Wednesday,Library subscription,860,expense,education,2850226
TXN06065,BIZ_007,U027,2026-03-11,Wednesday,office ka khana,1390,expense,food,-1032
TXN06075,BIZ_007,U027,2026-03-11,Wednesday,broadband,200,expense,utilities,-3722
TXN06076,BIZ_007,U027,2026-03-11,Wednesday,salary diya staff ko,19800,income,salary,-4246
TXN07284,BIZ_008,U029,2026-03-11,Wednesday,Dominos pizza,605,expense,food,-3470
TXN07283,BIZ_008,U028,2026-03-11,Wednesday,Inventory restock,32400,expense,raw_material,-75
TXN07246,BIZ_008,U030,2026-03-11,Wednesday,Fiverr earnings,38800,income,salary,-3824
TXN03552,BIZ_004,U013,2026-03-11,Wednesday,makaan malik ko diya,31800,expense,rent,-1538
TXN02756,BIZ_003,U009,2026-03-11,Wednesday,Zepto veggies,405,expense,food,2849821
TXN03578,BIZ_004,U013,2026-03-11,Wednesday,SEO work for website,1250,expense,marketing,-1364
TXN03610,BIZ_004,U015,2026-03-11,Wednesday,Studio rent payment,35900,expense,rent,-2360
TXN03611,BIZ_004,U015,2026-03-11,Wednesday,Design project paid,24600,income,salary,-2251
TXN03618,BIZ_004,U013,2026-03-11,Wednesday,rentt payment,18900,expense,rent,-1811
TXN04295,BIZ_005,U016,2026-03-11,Wednesday,supplier ko diya,25500,expense,raw_material,-4886
TXN02209,BIZ_003,U011,2026-03-11,Wednesday,Notion team,1780,expense,subscriptions,1091850
TXN07237,BIZ_008,U030,2026-03-11,Wednesday,monthly salary credited to account,16600,income,salary,-2341
TXN07236,BIZ_008,U030,2026-03-11,Wednesday,Email marketing tool,885,expense,marketing,-4652
TXN07188,BIZ_008,U029,2026-03-11,Wednesday,birthday cake from bakery,225,expense,food,-987
TXN04395,BIZ_005,U017,2026-03-11,Wednesday,physio session after injury,1220,expense,healthcare,-2843
TXN05439,BIZ_006,U020,2026-03-11,Wednesday,cloud storage renewal,415,expense,subscriptions,4914023
TXN06028,BIZ_007,U026,2026-03-11,Wednesday,restocked inventory for next month,35700,expense,raw_material,-1514
TXN07299,BIZ_008,U028,2026-03-11,Wednesday,Fiverr earnings,48700,income,salary,-706
TXN02858,BIZ_003,U008,2026-03-11,Wednesday,Instagram promotion,1760,expense,marketing,3282568
TXN02855,BIZ_003,U010,2026-03-11,Wednesday,kaam ka paisa mila,62000,income,salary,3285133
TXN02854,BIZ_003,U010,2026-03-11,Wednesday,Canva Pro,1190,expense,subscriptions,3223133
TXN05751,BIZ_007,U026,2026-03-11,Wednesday,Staples stationery,3430,expense,shopping,-4599
TXN05783,BIZ_007,U025,2026-03-11,Wednesday,team lunch after meeting,670,expense,food,-4133
TXN05804,BIZ_007,U025,2026-03-11,Wednesday,supplier ko diya,23900,expense,raw_material,-1670
TXN07373,BIZ_008,U028,2026-03-11,Wednesday,snacks,125,expense,food,171308
TXN07351,BIZ_008,U030,2026-03-11,Wednesday,Raw material purchase,42800,expense,raw_material,7978
TXN05994,BIZ_007,U024,2026-03-11,Wednesday,ofice rent,26400,expense,rent,-4684
TXN07350,BIZ_008,U028,2026-03-11,Wednesday,Cafe Coffee Day,725,expense,food,50778
TXN07348,BIZ_008,U029,2026-03-11,Wednesday,Client project payment received,54300,income,salary,1503
TXN02807,BIZ_003,U012,2026-03-11,Wednesday,shopping ki,980,expense,shopping,3107152
TXN02806,BIZ_003,U009,2026-03-11,Wednesday,charges,50,expense,misc,3108132
TXN02805,BIZ_003,U009,2026-03-11,Wednesday,Microsoft 365,2090,expense,subscriptions,3108182
TXN05895,BIZ_007,U026,2026-03-11,Wednesday,restocked inventory for next month,40300,expense,raw_material,-3137
TXN05912,BIZ_007,U026,2026-03-11,Wednesday,travell expense,61,expense,transport,-3500
TXN05977,BIZ_007,U023,2026-03-11,Wednesday,material,31700,expense,raw_material,-2169
TXN07339,BIZ_008,U029,2026-03-11,Wednesday,Vi mobile bill,3430,expense,utilities,-435
